day,sku_id,sku,price,qty
2019-06-03,39,Tablet 883,1080,0
2019-06-04,39,Tablet 883,1080,0
2019-06-05,39,Tablet 883,1080,0
2019-06-06,39,Tablet 883,1080,0
2019-06-07,39,Tablet 883,1080,0
2019-06-08,39,Tablet 883,1080,0
2019-06-09,39,Tablet 883,1080,0
2019-06-10,39,Tablet 883,1080,0
2019-06-11,39,Tablet 883,1080,0
2019-06-12,39,Tablet 883,1080,0
2019-06-13,39,Tablet 883,1080,0
2019-06-14,39,Tablet 883,1080,0
2019-06-15,39,Tablet 883,1080,0
2019-06-16,39,Tablet 883,1080,0
2019-06-17,39,Tablet 883,1080,0
2019-06-18,39,Tablet 883,1080,0
2019-06-19,39,Tablet 883,1080,0
2019-06-20,39,Tablet 883,1080,0
2019-06-21,39,Tablet 883,1080,0
2019-06-22,39,Tablet 883,1080,0
2019-06-23,39,Tablet 883,1080,0
2019-06-24,39,Tablet 883,1080,0
2019-06-25,39,Tablet 883,1080,0
2019-06-26,39,Tablet 883,1080,0
2019-06-27,39,Tablet 883,1080,0
2019-06-28,39,Tablet 883,1080,0
2019-06-29,39,Tablet 883,1080,0
2019-06-30,39,Tablet 883,1080,0
2019-07-01,39,Tablet 883,1080,0
2019-07-02,39,Tablet 883,1080,0
2019-07-03,39,Tablet 883,1080,0
2019-07-04,39,Tablet 883,1080,0
2019-07-05,39,Tablet 883,1080,0
2019-07-06,39,Tablet 883,1080,0
2019-07-07,39,Tablet 883,1080,0
2019-07-08,39,Tablet 883,1080,0
2019-07-09,39,Tablet 883,1080,0
2019-07-10,39,Tablet 883,1080,0
2019-07-11,39,Tablet 883,1080,0
2019-07-12,39,Tablet 883,1080,0
2019-07-13,39,Tablet 883,1080,0
2019-07-14,39,Tablet 883,1080,0
2019-07-15,39,Tablet 883,1080,0
2019-07-16,39,Tablet 883,1080,0
2019-07-17,39,Tablet 883,1080,0
2019-07-18,39,Tablet 883,1080,0
2019-07-19,39,Tablet 883,1080,0
2019-07-20,39,Tablet 883,1080,0
2019-07-21,39,Tablet 883,1080,0
2019-07-22,39,Tablet 883,1080,0
2019-07-23,39,Tablet 883,1080,0
2019-07-24,39,Tablet 883,1080,0
2019-07-25,39,Tablet 883,1080,0
2019-07-26,39,Tablet 883,1080,0
2019-07-27,39,Tablet 883,1080,0
2019-07-28,39,Tablet 883,1080,0
2019-07-29,39,Tablet 883,1080,0
2019-07-30,39,Tablet 883,1080,0
2019-07-31,39,Tablet 883,1080,0
2019-08-01,39,Tablet 883,1080,0
2019-08-02,39,Tablet 883,1080,0
2019-08-03,39,Tablet 883,1080,0
2019-08-04,39,Tablet 883,1080,0
2019-08-05,39,Tablet 883,1080,0
2019-08-06,39,Tablet 883,1080,0
2019-08-07,39,Tablet 883,1080,0
2019-08-08,39,Tablet 883,1080,0
2019-08-09,39,Tablet 883,1080,0
2019-08-10,39,Tablet 883,1080,0
2019-08-11,39,Tablet 883,1080,0
2019-08-12,39,Tablet 883,1080,0
2019-08-13,39,Tablet 883,1080,0
2019-08-14,39,Tablet 883,1080,0
2019-08-15,39,Tablet 883,1080,0
2019-08-16,39,Tablet 883,1080,0
2019-08-17,39,Tablet 883,1080,0
2019-08-18,39,Tablet 883,1080,0
2019-08-19,39,Tablet 883,1080,0
2019-08-20,39,Tablet 883,1080,0
2019-08-21,39,Tablet 883,1080,0
2019-08-22,39,Tablet 883,1080,0
2019-08-23,39,Tablet 883,1080,0
2019-08-24,39,Tablet 883,1080,0
2019-08-25,39,Tablet 883,1080,0
2019-08-26,39,Tablet 883,1080,0
2019-08-27,39,Tablet 883,1080,0
2019-08-28,39,Tablet 883,1080,0
2019-08-29,39,Tablet 883,1080,0
2019-08-30,39,Tablet 883,1080,0
2019-08-31,39,Tablet 883,1080,0
2019-09-01,39,Tablet 883,1080,0
2019-09-02,39,Tablet 883,1080,0
2019-09-03,39,Tablet 883,1080,0
2019-09-04,39,Tablet 883,1080,0
2019-09-05,39,Tablet 883,1080,0
2019-09-06,39,Tablet 883,1080,0
2019-09-07,39,Tablet 883,1080,0
2019-09-08,39,Tablet 883,1080,0
2019-09-09,39,Tablet 883,1080,0
2019-09-10,39,Tablet 883,1080,0
2019-09-11,39,Tablet 883,1080,0
2019-09-12,39,Tablet 883,1080,0
2019-09-13,39,Tablet 883,1080,0
2019-09-14,39,Tablet 883,1080,0
2019-09-15,39,Tablet 883,1080,0
2019-09-16,39,Tablet 883,1080,0
2019-09-17,39,Tablet 883,1080,0
2019-09-18,39,Tablet 883,1080,0
2019-09-19,39,Tablet 883,1080,0
2019-09-20,39,Tablet 883,1080,0
2019-09-21,39,Tablet 883,1080,0
2019-09-22,39,Tablet 883,1080,0
2019-09-23,39,Tablet 883,1080,0
2019-09-24,39,Tablet 883,1080,0
2019-09-25,39,Tablet 883,1080,0
2019-09-26,39,Tablet 883,1080,0
2019-09-27,39,Tablet 883,1080,0
2019-09-28,39,Tablet 883,1080,0
2019-09-29,39,Tablet 883,1080,0
2019-09-30,39,Tablet 883,1080,0
2019-10-01,39,Tablet 883,1080,0
2019-10-02,39,Tablet 883,1080,0
2019-10-03,39,Tablet 883,1080,0
2019-10-04,39,Tablet 883,1080,0
2019-10-05,39,Tablet 883,1080,0
2019-10-06,39,Tablet 883,1080,0
2019-10-07,39,Tablet 883,1080,0
2019-10-08,39,Tablet 883,1080,0
2019-10-09,39,Tablet 883,1080,0
2019-10-10,39,Tablet 883,1080,0
2019-10-11,39,Tablet 883,1080,0
2019-10-12,39,Tablet 883,1080,0
2019-10-13,39,Tablet 883,1080,0
2019-10-14,39,Tablet 883,1080,0
2019-10-15,39,Tablet 883,1080,0
2019-10-16,39,Tablet 883,1080,0
2019-10-17,39,Tablet 883,1080,0
2019-10-18,39,Tablet 883,1080,0
2019-10-19,39,Tablet 883,1080,0
2019-10-20,39,Tablet 883,1080,0
2019-10-21,39,Tablet 883,1080,0
2019-10-22,39,Tablet 883,1080,0
2019-10-23,39,Tablet 883,1080,0
2019-10-24,39,Tablet 883,1080,0
2019-10-25,39,Tablet 883,1080,0
2019-10-26,39,Tablet 883,1080,0
2019-10-27,39,Tablet 883,1080,0
2019-10-28,39,Tablet 883,1080,0
2019-10-29,39,Tablet 883,1080,0
2019-10-30,39,Tablet 883,1080,0
2019-10-31,39,Tablet 883,1080,0
2019-11-01,39,Tablet 883,1080,0
2019-11-02,39,Tablet 883,1080,0
2019-11-03,39,Tablet 883,1080,0
2019-11-04,39,Tablet 883,1080,0
2019-11-05,39,Tablet 883,1080,0
2019-11-06,39,Tablet 883,1080,0
2019-11-07,39,Tablet 883,1080,0
2019-11-08,39,Tablet 883,1080,0
2019-11-09,39,Tablet 883,1080,0
2019-11-10,39,Tablet 883,1080,0
2019-11-11,39,Tablet 883,1080,0
2019-11-12,39,Tablet 883,1080,0
2019-11-13,39,Tablet 883,1080,0
2019-11-14,39,Tablet 883,1080,0
2019-11-15,39,Tablet 883,1080,0
2019-11-16,39,Tablet 883,1080,0
2019-11-17,39,Tablet 883,1080,0
2019-11-18,39,Tablet 883,1080,0
2019-11-19,39,Tablet 883,1080,0
2019-11-20,39,Tablet 883,1080,0
2019-11-21,39,Tablet 883,1080,0
2019-11-22,39,Tablet 883,1080,0
2019-11-23,39,Tablet 883,1080,0
2019-11-24,39,Tablet 883,1080,0
2019-11-25,39,Tablet 883,1080,0
2019-11-26,39,Tablet 883,1080,0
2019-11-27,39,Tablet 883,1080,0
2019-11-28,39,Tablet 883,1080,0
2019-11-29,39,Tablet 883,1080,0
2019-11-30,39,Tablet 883,1080,0
2019-12-01,39,Tablet 883,1080,0
2019-12-02,39,Tablet 883,1080,0
2019-12-03,39,Tablet 883,1080,0
2019-12-04,39,Tablet 883,1080,0
2019-12-05,39,Tablet 883,1080,0
2019-12-06,39,Tablet 883,1080,0
2019-12-07,39,Tablet 883,1080,0
2019-12-08,39,Tablet 883,1080,0
2019-12-09,39,Tablet 883,1080,0
2019-12-10,39,Tablet 883,1080,0
2019-12-11,39,Tablet 883,1080,0
2019-12-12,39,Tablet 883,1080,0
2019-12-13,39,Tablet 883,1080,0
2019-12-14,39,Tablet 883,1080,0
2019-12-15,39,Tablet 883,1080,0
2019-12-16,39,Tablet 883,1080,0
2019-12-17,39,Tablet 883,1080,0
2019-12-18,39,Tablet 883,1080,0
2019-12-19,39,Tablet 883,1080,0
2019-12-20,39,Tablet 883,1080,0
2019-12-21,39,Tablet 883,1080,0
2019-12-22,39,Tablet 883,1080,0
2019-12-23,39,Tablet 883,1080,0
2019-12-24,39,Tablet 883,1080,0
2019-12-25,39,Tablet 883,1080,0
2019-12-26,39,Tablet 883,1080,0
2019-12-27,39,Tablet 883,1080,0
2019-12-28,39,Tablet 883,1080,0
2019-12-29,39,Tablet 883,1080,0
2019-12-30,39,Tablet 883,1080,0
2019-12-31,39,Tablet 883,1080,0
2020-01-01,39,Tablet 883,1080,0
2020-01-02,39,Tablet 883,1080,0
2020-01-03,39,Tablet 883,1080,0
2020-01-04,39,Tablet 883,1080,0
2020-01-05,39,Tablet 883,1080,0
2020-01-06,39,Tablet 883,1080,0
2020-01-07,39,Tablet 883,1080,0
2020-01-08,39,Tablet 883,1080,0
2020-01-09,39,Tablet 883,1080,0
2020-01-10,39,Tablet 883,1080,0
2020-01-11,39,Tablet 883,1080,0
2020-01-12,39,Tablet 883,1080,0
2020-01-13,39,Tablet 883,1080,0
2020-01-14,39,Tablet 883,1080,0
2020-01-15,39,Tablet 883,1080,0
2020-01-16,39,Tablet 883,1080,0
2020-01-17,39,Tablet 883,1080,0
2020-01-18,39,Tablet 883,1080,0
2020-01-19,39,Tablet 883,1080,0
2020-01-20,39,Tablet 883,1080,0
2020-01-21,39,Tablet 883,1080,0
2020-01-22,39,Tablet 883,1080,0
2020-01-23,39,Tablet 883,1080,0
2020-01-24,39,Tablet 883,1080,0
2020-01-25,39,Tablet 883,1080,0
2020-01-26,39,Tablet 883,1080,0
2020-01-27,39,Tablet 883,1080,0
2020-01-28,39,Tablet 883,1080,0
2020-01-29,39,Tablet 883,1080,0
2020-01-30,39,Tablet 883,1080,0
2020-01-31,39,Tablet 883,1080,0
2020-02-01,39,Tablet 883,1080,0
2020-02-02,39,Tablet 883,1080,0
2020-02-03,39,Tablet 883,1080,0
2020-02-04,39,Tablet 883,1080,0
2020-02-05,39,Tablet 883,1080,0
2020-02-06,39,Tablet 883,1080,0
2020-02-07,39,Tablet 883,1080,0
2020-02-08,39,Tablet 883,1080,0
2020-02-09,39,Tablet 883,1080,0
2020-02-10,39,Tablet 883,1080,0
2020-02-11,39,Tablet 883,1080,0
2020-02-12,39,Tablet 883,1080,0
2020-02-13,39,Tablet 883,1080,0
2020-02-14,39,Tablet 883,1080,0
2020-02-15,39,Tablet 883,1080,0
2020-02-16,39,Tablet 883,1080,0
2020-02-17,39,Tablet 883,1080,0
2020-02-18,39,Tablet 883,1080,0
2020-02-19,39,Tablet 883,1080,0
2020-02-20,39,Tablet 883,1080,0
2020-02-21,39,Tablet 883,1080,0
2020-02-22,39,Tablet 883,1080,0
2020-02-23,39,Tablet 883,1080,0
2020-02-24,39,Tablet 883,1080,0
2020-02-25,39,Tablet 883,1080,0
2020-02-26,39,Tablet 883,1080,0
2020-02-27,39,Tablet 883,1080,0
2020-02-28,39,Tablet 883,1080,0
2020-02-29,39,Tablet 883,1080,0
2020-03-01,39,Tablet 883,1080,0
2020-03-02,39,Tablet 883,1080,0
2020-03-03,39,Tablet 883,1080,0
2020-03-04,39,Tablet 883,1080,0
2020-03-05,39,Tablet 883,1080,0
2020-03-06,39,Tablet 883,1080,0
2020-03-07,39,Tablet 883,1080,0
2020-03-08,39,Tablet 883,1080,0
2020-03-09,39,Tablet 883,1080,0
2020-03-10,39,Tablet 883,1080,0
2020-03-11,39,Tablet 883,1080,0
2020-03-12,39,Tablet 883,1080,0
2020-03-13,39,Tablet 883,1080,0
2020-03-14,39,Tablet 883,1080,0
2020-03-15,39,Tablet 883,1080,0
2020-03-16,39,Tablet 883,1080,0
2020-03-17,39,Tablet 883,1080,0
2020-03-18,39,Tablet 883,1080,0
2020-03-19,39,Tablet 883,1080,0
2020-03-20,39,Tablet 883,1080,0
2020-03-21,39,Tablet 883,1080,0
2020-03-22,39,Tablet 883,1080,0
2020-03-23,39,Tablet 883,1080,0
2020-03-24,39,Tablet 883,1080,0
2020-03-25,39,Tablet 883,1080,0
2020-03-26,39,Tablet 883,1080,0
2020-03-27,39,Tablet 883,1080,0
2020-03-28,39,Tablet 883,1080,0
2020-03-29,39,Tablet 883,1080,0
2020-03-30,39,Tablet 883,1080,0
2020-03-31,39,Tablet 883,1080,0
2020-04-01,39,Tablet 883,1080,0
2020-04-02,39,Tablet 883,1080,0
2020-04-03,39,Tablet 883,1080,0
2020-04-04,39,Tablet 883,1080,0
2020-04-05,39,Tablet 883,1080,0
2020-04-06,39,Tablet 883,1080,0
2020-04-07,39,Tablet 883,1080,0
2020-04-08,39,Tablet 883,1080,0
2020-04-09,39,Tablet 883,1080,0
2020-04-10,39,Tablet 883,1080,0
2020-04-11,39,Tablet 883,1080,0
2020-04-12,39,Tablet 883,1080,0
2020-04-13,39,Tablet 883,1080,0
2020-04-14,39,Tablet 883,1080,0
2020-04-15,39,Tablet 883,1080,0
2020-04-16,39,Tablet 883,1080,0
2020-04-17,39,Tablet 883,1080,0
2020-04-18,39,Tablet 883,1080,0
2020-04-19,39,Tablet 883,1080,0
2020-04-20,39,Tablet 883,1080,0
2020-04-21,39,Tablet 883,1080,0
2020-04-22,39,Tablet 883,1080,0
2020-04-23,39,Tablet 883,1080,0
2020-04-24,39,Tablet 883,1080,0
2020-04-25,39,Tablet 883,1080,0
2020-04-26,39,Tablet 883,1080,0
2020-04-27,39,Tablet 883,1080,0
2020-04-28,39,Tablet 883,1080,0
2020-04-29,39,Tablet 883,1080,0
2020-04-30,39,Tablet 883,1080,0
2020-05-01,39,Tablet 883,1080,0
2020-05-02,39,Tablet 883,1080,0
2020-05-03,39,Tablet 883,1080,0
2020-05-04,39,Tablet 883,1080,0
2020-05-05,39,Tablet 883,1080,0
2020-05-06,39,Tablet 883,1080,0
2020-05-07,39,Tablet 883,1080,0
2020-05-08,39,Tablet 883,1080,0
2020-05-09,39,Tablet 883,1080,0
2020-05-10,39,Tablet 883,1080,0
2020-05-11,39,Tablet 883,1080,0
2020-05-12,39,Tablet 883,1080,0
2020-05-13,39,Tablet 883,1080,0
2020-05-14,39,Tablet 883,1080,0
2020-05-15,39,Tablet 883,1080,0
2020-05-16,39,Tablet 883,1080,0
2020-05-17,39,Tablet 883,1080,0
2020-05-18,39,Tablet 883,1080,0
2020-05-19,39,Tablet 883,1080,0
2020-05-20,39,Tablet 883,1080,0
2020-05-21,39,Tablet 883,1080,0
2020-05-22,39,Tablet 883,1080,0
2020-05-23,39,Tablet 883,1080,0
2020-05-24,39,Tablet 883,1080,0
2020-05-25,39,Tablet 883,1080,0
2020-05-26,39,Tablet 883,1080,0
2020-05-27,39,Tablet 883,1080,0
2020-05-28,39,Tablet 883,1080,0
2020-05-29,39,Tablet 883,1080,0
2020-05-30,39,Tablet 883,1080,0
2020-05-31,39,Tablet 883,1080,0
2020-06-01,39,Tablet 883,1080,0
2020-06-02,39,Tablet 883,1080,0
2020-06-03,39,Tablet 883,1080,0
2020-06-04,39,Tablet 883,1080,0
2020-06-05,39,Tablet 883,1080,0
2020-06-06,39,Tablet 883,1080,0
2020-06-07,39,Tablet 883,1080,0
2020-06-08,39,Tablet 883,1080,0
2020-06-09,39,Tablet 883,1080,0
2020-06-10,39,Tablet 883,1080,0
2020-06-11,39,Tablet 883,1080,0
2020-06-12,39,Tablet 883,1080,0
2020-06-13,39,Tablet 883,1080,0
2020-06-14,39,Tablet 883,1080,0
2020-06-15,39,Tablet 883,1080,0
2020-06-16,39,Tablet 883,1080,0
2020-06-17,39,Tablet 883,1080,0
2020-06-18,39,Tablet 883,1080,0
2020-06-19,39,Tablet 883,1080,0
2020-06-20,39,Tablet 883,1080,0
2020-06-21,39,Tablet 883,1080,0
2020-06-22,39,Tablet 883,1080,0
2020-06-23,39,Tablet 883,1080,0
2020-06-24,39,Tablet 883,1080,0
2020-06-25,39,Tablet 883,1080,0
2020-06-26,39,Tablet 883,1080,0
2020-06-27,39,Tablet 883,1080,0
2020-06-28,39,Tablet 883,1080,0
2020-06-29,39,Tablet 883,1080,0
2020-06-30,39,Tablet 883,1080,0
2020-07-01,39,Tablet 883,1080,0
2020-07-02,39,Tablet 883,1080,0
2020-07-03,39,Tablet 883,1080,0
2020-07-04,39,Tablet 883,1080,0
2020-07-05,39,Tablet 883,1080,0
2020-07-06,39,Tablet 883,1080,0
2020-07-07,39,Tablet 883,1080,0
2020-07-08,39,Tablet 883,1080,0
2020-07-09,39,Tablet 883,1080,0
2020-07-10,39,Tablet 883,1080,0
2020-07-11,39,Tablet 883,1080,0
2020-07-12,39,Tablet 883,1080,0
2020-07-13,39,Tablet 883,1080,0
2020-07-14,39,Tablet 883,1080,0
2020-07-15,39,Tablet 883,1080,0
2020-07-16,39,Tablet 883,1080,0
2020-07-17,39,Tablet 883,1080,0
2020-07-18,39,Tablet 883,1080,0
2020-07-19,39,Tablet 883,1080,0
2020-07-20,39,Tablet 883,1080,0
2020-07-21,39,Tablet 883,1080,0
2020-07-22,39,Tablet 883,1080,0
2020-07-23,39,Tablet 883,1080,0
2020-07-24,39,Tablet 883,1080,0
2020-07-25,39,Tablet 883,1080,0
2020-07-26,39,Tablet 883,1080,0
2020-07-27,39,Tablet 883,1080,0
2020-07-28,39,Tablet 883,1080,0
2020-07-29,39,Tablet 883,1080,0
2020-07-30,39,Tablet 883,1080,0
2020-07-31,39,Tablet 883,1080,0
2020-08-01,39,Tablet 883,1080,0
2020-08-02,39,Tablet 883,1080,0
2020-08-03,39,Tablet 883,1080,0
2020-08-04,39,Tablet 883,1080,0
2020-08-05,39,Tablet 883,1080,0
2020-08-06,39,Tablet 883,1080,0
2020-08-07,39,Tablet 883,1080,0
2020-08-08,39,Tablet 883,1080,0
2020-08-09,39,Tablet 883,1080,0
2020-08-10,39,Tablet 883,1080,0
2020-08-11,39,Tablet 883,1080,0
2020-08-12,39,Tablet 883,1080,0
2020-08-13,39,Tablet 883,1080,0
2020-08-14,39,Tablet 883,1080,0
2020-08-15,39,Tablet 883,1080,0
2020-08-16,39,Tablet 883,1080,0
2020-08-17,39,Tablet 883,1080,0
2020-08-18,39,Tablet 883,1080,0
2020-08-19,39,Tablet 883,1080,0
2020-08-20,39,Tablet 883,1080,0
2020-08-21,39,Tablet 883,1080,0
2020-08-22,39,Tablet 883,1080,0
2020-08-23,39,Tablet 883,1080,0
2020-08-24,39,Tablet 883,1080,0
2020-08-25,39,Tablet 883,1080,0
2020-08-26,39,Tablet 883,1080,0
2020-08-27,39,Tablet 883,1080,0
2020-08-28,39,Tablet 883,1080,0
2020-08-29,39,Tablet 883,1080,0
2020-08-30,39,Tablet 883,1080,0
2020-08-31,39,Tablet 883,1080,0
2020-09-01,39,Tablet 883,1080,0
2020-09-02,39,Tablet 883,1080,0
2020-09-03,39,Tablet 883,1080,0
2020-09-04,39,Tablet 883,1080,0
2020-09-05,39,Tablet 883,1080,0
2020-09-06,39,Tablet 883,1080,0
2020-09-07,39,Tablet 883,1080,0
2020-09-08,39,Tablet 883,1080,0
2020-09-09,39,Tablet 883,1080,0
2020-09-10,39,Tablet 883,1080,0
2020-09-11,39,Tablet 883,1080,0
2020-09-12,39,Tablet 883,1080,0
2020-09-13,39,Tablet 883,1080,0
2020-09-14,39,Tablet 883,1080,0
2020-09-15,39,Tablet 883,1080,0
2020-09-16,39,Tablet 883,1080,0
2020-09-17,39,Tablet 883,1080,0
2020-09-18,39,Tablet 883,1080,0
2020-09-19,39,Tablet 883,1080,0
2020-09-20,39,Tablet 883,1080,0
2020-09-21,39,Tablet 883,1080,0
2020-09-22,39,Tablet 883,1080,0
2020-09-23,39,Tablet 883,1080,0
2020-09-24,39,Tablet 883,1080,0
2020-09-25,39,Tablet 883,1080,0
2020-09-26,39,Tablet 883,1080,0
2020-09-27,39,Tablet 883,1080,0
2020-09-28,39,Tablet 883,1080,0
2020-09-29,39,Tablet 883,1080,0
2020-09-30,39,Tablet 883,1080,0
2020-10-01,39,Tablet 883,1080,0
2020-10-02,39,Tablet 883,1080,0
2020-10-03,39,Tablet 883,1080,0
2020-10-04,39,Tablet 883,1080,0
2020-10-05,39,Tablet 883,1080,0
2020-10-06,39,Tablet 883,1080,0
2020-10-07,39,Tablet 883,1080,0
2020-10-08,39,Tablet 883,1080,0
2020-10-09,39,Tablet 883,1080,0
2020-10-10,39,Tablet 883,1080,0
2020-10-11,39,Tablet 883,1080,0
2020-10-12,39,Tablet 883,1080,0
2020-10-13,39,Tablet 883,1080,0
2020-10-14,39,Tablet 883,1080,0
2020-10-15,39,Tablet 883,1080,0
2020-10-16,39,Tablet 883,1080,0
2020-10-17,39,Tablet 883,1080,0
2020-10-18,39,Tablet 883,1080,0
2020-10-19,39,Tablet 883,1080,0
2020-10-20,39,Tablet 883,1080,0
2020-10-21,39,Tablet 883,1080,0
2020-10-22,39,Tablet 883,1080,0
2020-10-23,39,Tablet 883,1080,0
2020-10-24,39,Tablet 883,1080,0
2020-10-25,39,Tablet 883,1080,0
2020-10-26,39,Tablet 883,1080,0
2020-10-27,39,Tablet 883,1080,0
2020-10-28,39,Tablet 883,1080,0
2020-10-29,39,Tablet 883,1080,0
2020-10-30,39,Tablet 883,1080,0
2020-10-31,39,Tablet 883,1080,0
2020-11-01,39,Tablet 883,1080,0
2020-11-02,39,Tablet 883,1080,0
2020-11-03,39,Tablet 883,1080,0
2020-11-04,39,Tablet 883,1080,0
2020-11-05,39,Tablet 883,1080,0
2020-11-06,39,Tablet 883,1080,0
2020-11-07,39,Tablet 883,1080,0
2020-11-08,39,Tablet 883,1080,0
2020-11-09,39,Tablet 883,1080,0
2020-11-10,39,Tablet 883,1080,0
2020-11-11,39,Tablet 883,1080,0
2020-11-12,39,Tablet 883,1080,0
2020-11-13,39,Tablet 883,1080,0
2020-11-14,39,Tablet 883,1080,0
2020-11-15,39,Tablet 883,1080,0
2020-11-16,39,Tablet 883,1080,0
2020-11-17,39,Tablet 883,1080,0
2020-11-18,39,Tablet 883,1080,0
2020-11-19,39,Tablet 883,1080,0
2020-11-20,39,Tablet 883,1080,0
2020-11-21,39,Tablet 883,1080,0
2020-11-22,39,Tablet 883,1080,0
2020-11-23,39,Tablet 883,1080,0
2020-11-24,39,Tablet 883,1080,0
2020-11-25,39,Tablet 883,1080,0
2020-11-26,39,Tablet 883,1080,0
2020-11-27,39,Tablet 883,1080,0
2020-11-28,39,Tablet 883,1080,0
2020-11-29,39,Tablet 883,1080,0
2020-11-30,39,Tablet 883,1080,0
2020-12-01,39,Tablet 883,1080,0
2020-12-02,39,Tablet 883,1080,0
2020-12-03,39,Tablet 883,1080,0
2020-12-04,39,Tablet 883,1080,0
2020-12-05,39,Tablet 883,1080,0
2020-12-06,39,Tablet 883,1080,0
2020-12-07,39,Tablet 883,1080,0
2020-12-08,39,Tablet 883,1080,0
2020-12-09,39,Tablet 883,1080,0
2020-12-10,39,Tablet 883,1080,0
2020-12-11,39,Tablet 883,1080,0
2020-12-12,39,Tablet 883,1080,0
2020-12-13,39,Tablet 883,1080,0
2020-12-14,39,Tablet 883,1080,0
2020-12-15,39,Tablet 883,1080,0
2020-12-16,39,Tablet 883,1080,0
2020-12-17,39,Tablet 883,1080,0
2020-12-18,39,Tablet 883,1080,0
2020-12-19,39,Tablet 883,1080,0
2020-12-20,39,Tablet 883,1080,0
2020-12-21,39,Tablet 883,1080,0
2020-12-22,39,Tablet 883,1080,0
2020-12-23,39,Tablet 883,1080,0
2020-12-24,39,Tablet 883,1080,0
2020-12-25,39,Tablet 883,1080,0
2020-12-26,39,Tablet 883,1080,0
2020-12-27,39,Tablet 883,1080,0
2020-12-28,39,Tablet 883,1080,0
2020-12-29,39,Tablet 883,1080,0
2020-12-30,39,Tablet 883,1080,0
2020-12-31,39,Tablet 883,1080,0
2021-01-01,39,Tablet 883,1080,0
2021-01-02,39,Tablet 883,1080,0
2021-01-03,39,Tablet 883,1080,0
2021-01-04,39,Tablet 883,1080,0
2021-01-05,39,Tablet 883,1080,0
2021-01-06,39,Tablet 883,1080,0
2021-01-07,39,Tablet 883,1080,0
2021-01-08,39,Tablet 883,1080,0
2021-01-09,39,Tablet 883,1080,0
2021-01-10,39,Tablet 883,1080,0
2021-01-11,39,Tablet 883,1080,0
2021-01-12,39,Tablet 883,1080,0
2021-01-13,39,Tablet 883,1080,0
2021-01-14,39,Tablet 883,1080,0
2021-01-15,39,Tablet 883,1080,0
2021-01-16,39,Tablet 883,1080,0
2021-01-17,39,Tablet 883,1080,0
2021-01-18,39,Tablet 883,1080,0
2021-01-19,39,Tablet 883,1080,0
2021-01-20,39,Tablet 883,1080,0
2021-01-21,39,Tablet 883,1080,0
2021-01-22,39,Tablet 883,1080,0
2021-01-23,39,Tablet 883,1080,0
2021-01-24,39,Tablet 883,1080,0
2021-01-25,39,Tablet 883,1080,0
2021-01-26,39,Tablet 883,1080,0
2021-01-27,39,Tablet 883,1080,0
2021-01-28,39,Tablet 883,1080,0
2021-01-29,39,Tablet 883,1080,0
2021-01-30,39,Tablet 883,1080,0
2021-01-31,39,Tablet 883,1080,0
2021-02-01,39,Tablet 883,1080,0
2021-02-02,39,Tablet 883,1080,0
2021-02-03,39,Tablet 883,1080,0
2021-02-04,39,Tablet 883,1080,0
2021-02-05,39,Tablet 883,1080,0
2021-02-06,39,Tablet 883,1080,0
2021-02-07,39,Tablet 883,1080,0
2021-02-08,39,Tablet 883,1080,0
2021-02-09,39,Tablet 883,1080,0
2021-02-10,39,Tablet 883,1080,0
2021-02-11,39,Tablet 883,1080,0
2021-02-12,39,Tablet 883,1080,0
2021-02-13,39,Tablet 883,1080,0
2021-02-14,39,Tablet 883,1080,0
2021-02-15,39,Tablet 883,1080,10
2021-02-16,39,Tablet 883,1080,3
2021-02-17,39,Tablet 883,1080,13
2021-02-18,39,Tablet 883,1080,5
2021-02-19,39,Tablet 883,1080,0
2021-02-20,39,Tablet 883,1080,10
2021-02-21,39,Tablet 883,1080,5
2021-02-22,39,Tablet 883,1080,5
2021-02-23,39,Tablet 883,1080,22
2021-02-24,39,Tablet 883,1080,7
2021-02-25,39,Tablet 883,1080,4
2021-02-26,39,Tablet 883,1080,0
2021-02-27,39,Tablet 883,1080,0
2021-02-28,39,Tablet 883,1080,0
2021-03-01,39,Tablet 883,1080,0
2021-03-02,39,Tablet 883,1080,0
2021-03-03,39,Tablet 883,1080,4
2021-03-04,39,Tablet 883,1080,5
2021-03-05,39,Tablet 883,1080,11
2021-03-06,39,Tablet 883,1080,0
2021-03-07,39,Tablet 883,1080,0
2021-03-08,39,Tablet 883,1080,2
2021-03-09,39,Tablet 883,1080,3
2021-03-10,39,Tablet 883,1080,3
2021-03-11,39,Tablet 883,1080,4
2021-03-12,39,Tablet 883,1080,3
2021-03-13,39,Tablet 883,1080,3
2021-03-14,39,Tablet 883,1080,0
2021-03-15,39,Tablet 883,1080,5
2021-03-16,39,Tablet 883,1080,3
2021-03-17,39,Tablet 883,1080,8
2021-03-18,39,Tablet 883,1080,21
2021-03-19,39,Tablet 883,1080,15
2021-03-20,39,Tablet 883,1080,16
2021-03-21,39,Tablet 883,1080,11
2021-03-22,39,Tablet 883,1080,11
2021-03-23,39,Tablet 883,1080,0
2021-03-24,39,Tablet 883,1080,5
2021-03-25,39,Tablet 883,1080,12
2021-03-26,39,Tablet 883,1080,6
2021-03-27,39,Tablet 883,1080,26
2021-03-28,39,Tablet 883,1080,0
